J_kSalt_50K_v6_w,eps1,eps2
8.27,-229.1275102,1810.722871
8.28,-229.0218756,1808.375364
8.29,-228.9225888,1806.035011
8.3,-228.8240004,1803.7082
8.31,-228.7189556,1801.377243
8.32,-228.6202474,1799.053414
8.33,-228.5214775,1796.731074
8.34,-228.4170235,1794.416607
8.35,-228.3125157,1792.103622
8.36,-228.2143297,1789.797733
8.37,-228.1104718,1787.49969
8.38,-228.0065602,1785.203113
8.39,-227.902595,1782.908002
8.4,-227.7985763,1780.614358
8.41,-227.6952659,1778.334132
8.42,-227.5919022,1776.055357
8.43,-227.482898,1773.784383
8.44,-227.3794314,1771.508507
8.45,-227.2710947,1769.252345
8.46,-227.1682883,1766.991274
8.47,-227.059857,1764.737973
8.48,-226.9513803,1762.486101
8.49,-226.8428583,1760.235657
8.5,-226.7350542,1757.998525
8.51,-226.6272049,1755.762806
8.52,-226.5193104,1753.528501
8.53,-226.4058221,1751.301922
8.54,-226.2986049,1749.082294
8.55,-226.1850378,1746.858523
8.56,-226.0721971,1744.647996
8.57,-225.9593191,1742.438861
8.58,-225.8526977,1740.236646
8.59,-225.7342153,1738.03658
8.6,-225.6219898,1735.843419
8.61,-225.5042085,1733.657917
8.62,-225.3863976,1731.473784
8.63,-225.2748328,1729.296531
8.64,-225.156959,1727.115133
8.65,-225.0398203,1724.946875
8.66,-224.9226522,1722.779971
8.67,-224.8062195,1720.626178
8.68,-224.6835,1718.468232
8.69,-224.5670123,1716.317122
8.7,-224.4450102,1714.173602
8.71,-224.3229862,1712.031414
8.72,-224.2017054,1709.902278
8.73,-224.0741634,1707.768986
8.74,-223.9528427,1705.64249
8.75,-223.8260333,1703.523543
8.76,-223.705438,1701.41137
8.77,-223.578596,1699.29504
8.78,-223.452505,1697.191699
8.79,-223.3263996,1695.089653
8.8,-223.194831,1692.995117
8.81,-223.0632553,1690.90187
8.82,-222.9324378,1688.821561
8.83,-222.8016133,1686.742526
8.84,-222.6707816,1684.664766
8.85,-222.5345119,1682.594476
8.86,-222.4044351,1680.530881
8.87,-222.2627381,1678.469312
8.88,-222.127234,1676.414424
8.89,-221.9924954,1674.372387
8.9,-221.846165,1672.332355
8.91,-221.7114334,1670.292797
8.92,-221.5658896,1668.266821
8.93,-221.4203597,1666.24207
8.94,-221.2694446,1664.224708
8.95,-221.1247115,1662.213961
8.96,-220.9692076,1660.216739
8.97,-220.8137315,1658.220715
8.98,-220.6590481,1656.237423
8.99,-220.4936278,1654.26761
9,-220.3067331,1652.32354
9.01,-220.1813092,1650.434368
9.02,-220.0704726,1648.504842
9.03,-219.9657496,1646.581807
9.04,-219.8663655,1644.653757
9.05,-219.7669478,1642.726829
9.06,-219.6728554,1640.794899
9.07,-219.5787226,1638.864097
9.08,-219.4791976,1636.940542
9.09,-219.3911016,1635.017342
9.1,-219.296848,1633.08992
9.11,-219.2086614,1631.168968
9.12,-219.1150898,1629.255241
9.13,-219.0268129,1627.336529
9.14,-218.9384891,1625.418939
9.15,-218.8447905,1623.508565
9.16,-218.7624673,1621.59854
9.17,-218.6686819,1619.690396
9.18,-218.5809408,1617.788685
9.19,-218.4931531,1615.888082
9.2,-218.4053188,1613.988588
9.21,-218.3121304,1612.096277
9.22,-218.2302778,1610.204301
9.23,-218.137003,1608.314193
9.24,-218.0497534,1606.430485
9.25,-217.9624574,1604.547872
9.26,-217.8751152,1602.666354
9.27,-217.7824393,1600.791987
9.28,-217.6897238,1598.918708
9.29,-217.6030175,1597.051798
9.3,-217.5162652,1595.18597
9.31,-217.4234244,1593.315951
9.32,-217.3373519,1591.4636
9.33,-217.2504647,1589.601015
9.34,-217.1582678,1587.745544
9.35,-217.0720609,1585.896409
9.36,-216.9745249,1584.049113
9.37,-216.8829793,1582.208139
9.38,-216.796645,1580.362208
9.39,-216.7050178,1578.523362
9.4,-216.6141211,1576.696836
9.41,-216.5224158,1574.860108
9.42,-216.4314413,1573.035688
9.43,-216.3404279,1571.212316
9.44,-216.244145,1569.395995
9.45,-216.1530571,1567.574719
9.46,-216.0567063,1565.760487
9.47,-215.9663145,1563.952519
9.48,-215.875884,1562.145588
9.49,-215.7742157,1560.340463
9.5,-215.6785034,1558.541586
9.51,-215.5887377,1556.748947
9.52,-215.492958,1554.952128
9.53,-215.3971463,1553.156338
9.54,-215.3020736,1551.372746
9.55,-215.2069691,1549.590171
9.56,-215.1066411,1547.814576
9.57,-215.011476,1546.034033
9.58,-214.9170506,1544.265648
9.59,-214.81664,1542.493087
9.6,-214.7169756,1540.732665
9.61,-214.6224614,1538.967295
9.62,-214.5227434,1537.208873
9.63,-214.423,1535.45145
9.64,-214.3180656,1533.700963
9.65,-214.219047,1531.956631
9.66,-214.1140716,1530.208125
9.67,-214.0150059,1528.465768
9.68,-213.915915,1526.724396
9.69,-213.8175715,1524.995083
9.7,-213.7132838,1523.261596
9.71,-213.6038336,1521.535005
9.72,-213.500284,1519.814528
9.73,-213.3967158,1518.095017
9.74,-213.2931289,1516.376474
9.75,-213.1843922,1514.664802
9.76,-213.081544,1512.959219
9.77,-212.9727795,1511.249466
9.78,-212.8698972,1509.545795
9.79,-212.7618778,1507.848971
9.8,-212.653846,1506.153096
9.81,-212.5406895,1504.464054
9.82,-212.4275268,1502.775955
9.83,-212.3202374,1501.093905
9.84,-212.2129357,1499.412791
9.85,-212.1005216,1497.738486
9.86,-211.9881014,1496.065112
9.87,-211.8705811,1494.398536
9.88,-211.758925,1492.737974
9.89,-211.6414016,1491.073243
9.9,-211.5297364,1489.414521
9.91,-211.4079013,1487.768427
9.92,-211.2911511,1486.117387
9.93,-211.1751741,1484.478184
9.94,-211.0482781,1482.840654
9.95,-210.9272371,1481.209094
9.96,-210.8062022,1479.578428
9.97,-210.6750451,1477.96033
9.98,-210.5439059,1476.343114
9.99,-210.4135574,1474.73767
10,-210.2688336,1473.161463
10.01,-210.1633757,1471.599709
10.02,-210.0629616,1470.032957
10.03,-209.9726292,1468.455394
10.04,-209.8880904,1466.883716
10.05,-209.7977088,1465.307833
10.06,-209.7123418,1463.726979
10.07,-209.627719,1462.157815
10.08,-209.5480992,1460.58368
10.09,-209.4626421,1459.005357
10.1,-209.3779296,1457.438706
10.11,-209.2982112,1455.867094
10.12,-209.2134379,1454.302116
10.13,-209.1336529,1452.732182
10.14,-209.0546072,1451.173891
10.15,-208.9697414,1449.611417
10.16,-208.8906294,1448.054787
10.17,-208.8107083,1446.488201
10.18,-208.7265246,1444.939012
10.19,-208.6473117,1443.384872
10.2,-208.5680643,1441.831562
10.21,-208.4887823,1440.27908
10.22,-208.4102407,1438.738184
10.23,-208.3259019,1437.193117
10.24,-208.2472945,1435.653859
10.25,-208.1628955,1434.110437
10.26,-208.0842223,1432.572817
10.27,-208.0055147,1431.036015
10.28,-207.9217997,1429.505779
10.29,-207.8430264,1427.970609
10.3,-207.7649947,1426.446967
10.31,-207.6811885,1424.919167
10.32,-207.6030914,1423.397141
10.33,-207.5192254,1421.870962
10.34,-207.4361072,1420.356283
10.35,-207.3529606,1418.842404
10.36,-207.2747358,1417.3236
10.37,-207.1915299,1415.811326
10.38,-207.1090723,1414.310517
10.39,-207.0258098,1412.799839
10.4,-206.943296,1411.300614
10.41,-206.8656897,1409.796467
10.42,-206.7831168,1408.298824
10.43,-206.7005158,1406.801971
10.44,-206.6129597,1405.311612
10.45,-206.5303054,1403.816334
10.46,-206.4427016,1402.327545
10.47,-206.3607715,1400.844459
10.48,-206.2788136,1399.36215
10.49,-206.1911371,1397.875707
10.5,-206.1042161,1396.400646
10.51,-206.02218,1394.920672
10.52,-205.9408942,1393.452063
10.53,-205.8539009,1391.97932
10.54,-205.7668853,1390.507349
10.55,-205.6806259,1389.046721
10.56,-205.5943444,1387.586855
10.57,-205.5080408,1386.12775
10.58,-205.4217151,1384.669407
10.59,-205.3353673,1383.211826
10.6,-205.2489975,1381.755006
10.61,-205.1577264,1380.304606
10.62,-205.0720941,1378.859838
10.63,-204.9864398,1377.415821
10.64,-204.890243,1375.973333
10.65,-204.8045504,1374.530817
10.66,-204.7139706,1373.094697
10.67,-204.6233744,1371.659321
10.68,-204.5384009,1370.22955
10.69,-204.4429122,1368.801299
10.7,-204.3579006,1367.373008
10.71,-204.2623847,1365.946235
10.72,-204.1724863,1364.525052
10.73,-204.0777255,1363.110228
10.74,-203.9877972,1361.690511
10.75,-203.8986324,1360.281989
10.76,-203.8038338,1358.869352
10.77,-203.7098041,1357.467894
10.78,-203.6149839,1356.05671
10.79,-203.5209328,1354.656694
10.8,-203.4268709,1353.257397
10.81,-203.3327984,1351.858817
10.82,-203.2338934,1350.466558
10.83,-203.139802,1349.069412
10.84,-203.04648,1347.683397
10.85,-202.9483337,1346.303683
10.86,-202.849402,1344.91427
10.87,-202.7512451,1343.535966
10.88,-202.6530828,1342.158364
10.89,-202.5501122,1340.787048
10.9,-202.4575225,1339.415649
10.91,-202.349749,1338.051304
10.92,-202.252351,1336.686871
10.93,-202.1445827,1335.32391
10.94,-202.0423896,1333.96643
10.95,-201.9401965,1332.609637
10.96,-201.8387835,1331.26388
10.97,-201.7270263,1329.919578
10.98,-201.620839,1328.580732
10.99,-201.50988,1327.248114
11,-201.3846082,1325.932825
11.01,-201.2966645,1324.630941
11.02,-201.2079307,1323.319374
11.03,-201.1247336,1322.013218
11.04,-201.0462854,1320.702159
11.05,-200.967817,1319.391744
11.06,-200.8940873,1318.076435
11.07,-200.8100388,1316.762556
11.08,-200.7315093,1315.454082
11.09,-200.6632426,1314.145472
11.1,-200.5846674,1312.838287
11.11,-200.5060718,1311.531747
11.12,-200.427456,1310.225853
11.13,-200.3543417,1308.925344
11.14,-200.280421,1307.615217
11.15,-200.207256,1306.315993
11.16,-200.1293324,1305.022923
11.17,-200.0561194,1303.724976
11.18,-199.982881,1302.427669
11.19,-199.9096173,1301.131002
11.2,-199.8316055,1299.840479
11.21,-199.7582938,1298.545089
11.22,-199.6857386,1297.260557
11.23,-199.6076612,1295.971938
11.24,-199.5350582,1294.688667
11.25,-199.4569381,1293.401316
11.26,-199.3842874,1292.119308
11.27,-199.3116116,1290.837929
11.28,-199.2342083,1289.562664
11.29,-199.1614848,1288.282542
11.3,-199.084039,1287.00853
11.31,-199.0120505,1285.739837
11.32,-198.9345622,1284.467072
11.33,-198.8570539,1283.194931
11.34,-198.7849955,1281.928103
11.35,-198.7082277,1280.667362
11.36,-198.6361221,1279.40177
11.37,-198.5593121,1278.142261
11.38,-198.4824822,1276.883367
11.39,-198.4056325,1275.625088
11.4,-198.3287629,1274.367424
11.41,-198.2518735,1273.110375
11.42,-198.1757478,1271.864058
11.43,-198.0988188,1270.608233
11.44,-198.0226536,1269.363131
11.45,-197.9464687,1268.118634
11.46,-197.8702642,1266.874741
11.47,-197.79404,1265.631454
11.48,-197.7177961,1264.388772
11.49,-197.636883,1263.152128
11.5,-197.5606022,1261.910654
11.51,-197.485086,1260.679858
11.52,-197.404124,1259.445014
11.53,-197.3285711,1258.215411
11.54,-197.2483616,1256.991824
11.55,-197.1673531,1255.758774
11.56,-197.0871144,1254.536373
11.57,-197.0068611,1253.314562
11.58,-196.9320052,1252.097969
11.59,-196.8517203,1250.877336
11.6,-196.7714209,1249.657294
11.61,-196.6965116,1248.442462
11.62,-196.6115633,1247.229001
11.63,-196.5320051,1246.02074
11.64,-196.4524325,1244.81306
11.65,-196.3728455,1243.605961
11.66,-196.293244,1242.399442
11.67,-196.2090228,1241.198894
11.68,-196.1293948,1239.993535
11.69,-196.045152,1238.794142
11.7,-195.9662829,1237.599922
11.71,-195.8873994,1236.406274
11.72,-195.7985299,1235.213982
11.73,-195.7196226,1234.021476
11.74,-195.6361126,1232.834915
11.75,-195.552593,1231.648921
11.76,-195.469064,1230.463493
11.77,-195.3855254,1229.278631
11.78,-195.2973987,1228.0997
11.79,-195.2146292,1226.925907
11.8,-195.1264905,1225.748097
11.81,-195.0437045,1224.57542
11.82,-194.960909,1223.4033
11.83,-194.8781041,1222.231737
11.84,-194.7907253,1221.066081
11.85,-194.7033418,1219.900978
11.86,-194.6159536,1218.736427
11.87,-194.5285606,1217.572428
11.88,-194.441949,1216.418877
11.89,-194.349994,1215.261316
11.9,-194.2633753,1214.108854
11.91,-194.176752,1212.956934
11.92,-194.0855783,1211.810889
11.93,-193.998948,1210.660052
11.94,-193.907772,1209.515086
11.95,-193.8120573,1208.375983
11.96,-193.7216696,1207.241949
11.97,-193.6259618,1206.103911
11.98,-193.5310445,1204.976255
11.99,-193.4361318,1203.849125
12,-193.3321691,1202.733144
12.01,-193.2494638,1201.63578
12.02,-193.1704909,1200.523772
12.03,-193.0968155,1199.416796
12.04,-193.0223405,1198.300503
12.05,-192.9486381,1197.194544
12.06,-192.8794358,1196.083791
12.07,-192.805704,1194.978846
12.08,-192.7311725,1193.864603
12.09,-192.6574136,1192.760674
12.1,-192.5881458,1191.651962
12.11,-192.51886,1190.543759
12.12,-192.4503426,1189.445854
12.13,-192.376523,1188.343953
12.14,-192.3071853,1187.237275
12.15,-192.2386163,1186.140882
12.16,-192.1647517,1185.040499
12.17,-192.1006375,1183.939835
12.18,-192.0267414,1182.840464
12.19,-191.9581029,1181.746084
12.2,-191.8849648,1180.657474
12.21,-191.8162926,1179.564094
12.22,-191.7476026,1178.471216
12.23,-191.6788946,1177.37884
12.24,-191.6056962,1176.292225
12.25,-191.5369547,1175.20085
12.26,-191.4637272,1174.115232
12.27,-191.3957399,1173.034576
12.28,-191.3224834,1171.949951
12.29,-191.2544627,1170.870283
12.3,-191.1811774,1169.786649
12.31,-191.1131233,1168.707969
12.32,-191.040597,1167.635024
12.33,-190.9725097,1166.557328
12.34,-190.8999546,1165.485362
12.35,-190.8318341,1164.408648
12.36,-190.7592502,1163.337661
12.37,-190.6866532,1162.267162
12.38,-190.6192723,1161.201593
12.39,-190.5466465,1160.132069
12.4,-190.4747961,1159.072694
12.41,-190.4021438,1158.004142
12.42,-190.3302671,1156.945731
12.43,-190.262807,1155.882581
12.44,-190.1909017,1154.825131
12.45,-190.1189833,1153.768161
12.46,-190.0470517,1152.71167
12.47,-189.975107,1151.655659
12.48,-189.8987304,1150.605335
12.49,-189.8267616,1149.550281
12.5,-189.7555689,1148.505324
12.51,-189.6835739,1147.451224
12.52,-189.6123551,1146.407213
12.53,-189.5359261,1145.359265
12.54,-189.4646834,1144.316198
12.55,-189.3934277,1143.273601
12.56,-189.3177578,1142.236666
12.57,-189.2464782,1141.19501
12.58,-189.1707888,1140.15901
12.59,-189.0950908,1139.123476
12.6,-189.0289586,1138.08762
12.61,-188.953239,1137.05302
12.62,-188.8731228,1136.024064
12.63,-188.8025638,1134.99478
12.64,-188.7319919,1133.965959
12.65,-188.6518541,1132.938389
12.66,-188.5768813,1131.915662
12.67,-188.5019,1130.893392
12.68,-188.4269101,1129.87158
12.69,-188.3519117,1128.850226
12.7,-188.2769047,1127.82933
12.71,-188.2070479,1126.813261
12.72,-188.1276552,1125.798435
12.73,-188.0482583,1124.784063
12.74,-187.9740095,1123.774507
12.75,-187.894602,1122.76104
12.76,-187.8203383,1121.752385
12.77,-187.7460662,1120.744179
12.78,-187.667432,1119.741566
12.79,-187.5931451,1118.734257
12.8,-187.5145003,1117.732537
12.81,-187.4358514,1116.731262
12.82,-187.3571982,1115.730433
12.83,-187.2836742,1114.734392
12.84,-187.2006696,1113.739582
12.85,-187.1271331,1112.744422
12.86,-187.0441243,1111.750494
12.87,-186.9662407,1110.761342
12.88,-186.8883528,1109.772626
12.89,-186.8061304,1108.789469
12.9,-186.7282363,1107.801625
12.91,-186.6460118,1106.819334
12.92,-186.5637873,1105.837476
12.93,-186.4815629,1104.856051
12.94,-186.404449,1103.879379
12.95,-186.3179045,1102.903925
12.96,-186.2364707,1101.933216
12.97,-186.1550368,1100.962932
12.98,-186.0641889,1099.993862
12.99,-185.9784494,1099.029526
13,-185.8935047,1098.075016
13.01,-185.8187563,1097.12953
13.02,-185.7432134,1096.17505
13.03,-185.6727586,1095.225284
13.04,-185.6022957,1094.275925
13.05,-185.5361222,1093.321887
13.06,-185.4656412,1092.373346
13.07,-185.3994454,1091.42013
13.08,-185.3332374,1090.467325
13.09,-185.262728,1089.520013
13.1,-185.1964978,1088.56803
13.11,-185.1310464,1087.625821
13.12,-185.0647919,1086.674658
13.13,-184.9942441,1085.72898
13.14,-184.9287584,1084.787988
13.15,-184.8624694,1083.838056
13.16,-184.7969596,1082.897876
13.17,-184.7263734,1081.953828
13.18,-184.6608415,1081.014458
13.19,-184.5952974,1080.075492
13.2,-184.5297414,1079.13693
13.21,-184.4641732,1078.198773
13.22,-184.3943303,1077.266073
13.23,-184.3287401,1076.328721
13.24,-184.2631378,1075.391773
13.25,-184.1932668,1074.460277
13.26,-184.1233878,1073.529181
13.27,-184.0627979,1072.597693
13.28,-183.992899,1071.667398
13.29,-183.9280325,1070.74175
13.3,-183.8581156,1069.812252
13.31,-183.7932272,1068.887398
13.32,-183.728327,1067.962941
13.33,-183.6583821,1067.034639
13.34,-183.5892214,1066.116005
13.35,-183.5242893,1065.192736
13.36,-183.4551108,1064.274888
13.37,-183.3901568,1063.352408
13.38,-183.3259834,1062.439578
13.39,-183.2567772,1061.522906
13.4,-183.187563,1060.606627
13.41,-183.118341,1059.69074
13.42,-183.0541261,1058.779467
13.43,-182.9848863,1057.864362
13.44,-182.9164312,1056.958878
13.45,-182.8521848,1056.04877
13.46,-182.7787049,1055.139842
13.47,-182.7144387,1054.230509
13.48,-182.6459503,1053.326568
13.49,-182.5774541,1052.423011
13.5,-182.50895,1051.519838
13.51,-182.4404381,1050.617049
13.52,-182.376914,1049.718846
13.53,-182.3041838,1048.821817
13.54,-182.2356484,1047.920177
13.55,-182.1678984,1047.028107
13.56,-182.0993474,1046.127231
13.57,-182.0315818,1045.235917
13.58,-181.9588244,1044.340789
13.59,-181.8910452,1043.450231
13.6,-181.8232582,1042.560048
13.61,-181.7554635,1041.670242
13.62,-181.6834781,1040.785789
13.63,-181.6156698,1039.896733
13.64,-181.5436748,1039.013027
13.65,-181.4758529,1038.124722
13.66,-181.4038482,1037.241762
13.67,-181.3318396,1036.359175
13.68,-181.2647921,1035.481131
13.69,-181.1927738,1034.599287
13.7,-181.1257128,1033.721983
13.71,-181.0495195,1032.845841
13.72,-180.982447,1031.969274
13.73,-180.9112052,1031.09803
13.74,-180.8441192,1030.222198
13.75,-180.7728678,1029.351687
13.76,-180.7016126,1028.48154
13.77,-180.6303536,1027.611758
13.78,-180.5549388,1026.747286
13.79,-180.4836741,1025.878232
13.8,-180.4124055,1025.009542
13.81,-180.3419271,1024.150304
13.82,-180.2665066,1023.287278
13.83,-180.1960224,1022.428756
13.84,-180.1206,1021.56645
13.85,-180.0501102,1020.708645
13.86,-179.9796166,1019.851196
13.87,-179.9091192,1018.994104
13.88,-179.8295581,1018.138164
13.89,-179.7549259,1017.286712
13.9,-179.6852168,1016.439743
13.91,-179.6105827,1015.588996
13.92,-179.5359486,1014.738602
13.93,-179.4613145,1013.888562
13.94,-179.3874743,1013.047913
13.95,-179.3128402,1012.198576
13.96,-179.2390001,1011.358622
13.97,-179.1561337,1010.519808
13.98,-179.0822973,1009.680547
13.99,-179.0043485,1008.846537
14,-178.9222928,1008.017774
14.01,-178.8500497,1007.197568
14.02,-178.7819136,1006.372791
14.03,-178.7227779,1005.547556
14.04,-178.6546308,1004.72345
14.05,-178.5905814,1003.894783
14.06,-178.5224251,1003.071348
14.07,-178.4583629,1002.243356
14.08,-178.3901975,1001.420592
14.09,-178.3310105,1000.59737
14.1,-178.2628341,999.7752762
14.11,-178.2036288,998.9527233
14.12,-178.1354414,998.1312994
14.13,-178.0762178,997.3094161
14.14,-178.0080195,996.488662
14.15,-177.9446947,995.6723256
14.16,-177.8813627,994.8563204
14.17,-177.8172289,994.0316936
14.18,-177.7538823,993.2163545
14.19,-177.6905283,992.4013466
14.2,-177.6271671,991.5866698
14.21,-177.5597268,990.7771908
14.22,-177.4963529,989.9631747
14.23,-177.4329717,989.1494897
14.24,-177.3695832,988.336136
14.25,-177.3069822,987.5320373
14.26,-177.2435792,986.7193423
14.27,-177.1761081,985.9118342
14.28,-177.1175462,985.1038589
14.29,-177.0500643,984.297006
14.3,-176.987429,983.4945361
14.31,-176.9247865,982.6923901
14.32,-176.85729,981.8865164
14.33,-176.7946349,981.0850202
14.34,-176.7319726,980.2838479
14.35,-176.669303,979.4829996
14.36,-176.6066263,978.6824753
14.37,-176.5398998,977.8871127
14.38,-176.4772105,977.0872345
14.39,-176.4104749,976.2925146
14.4,-176.347773,975.4932825
14.41,-176.2810286,974.6992051
14.42,-176.2191094,973.9094818
14.43,-176.152356,973.1160434
14.44,-176.0904244,972.3269554
14.45,-176.023662,971.534156
14.46,-175.961718,970.7457035
14.47,-175.8949466,969.9535431
14.48,-175.8329901,969.1657259
14.49,-175.7670054,968.3830422
14.5,-175.7050364,967.5958568
14.51,-175.6342298,966.8097839
14.52,-175.5722501,966.0232322
14.53,-175.5062494,965.2418069
14.54,-175.4402452,964.4606948
14.55,-175.3790435,963.6839063
14.56,-175.3130304,962.903419
14.57,-175.2470138,962.123245
14.58,-175.1809937,961.3433843
14.59,-175.119769,960.56784
14.6,-175.0497386,959.7934013
14.61,-174.9885034,959.0184765
14.62,-174.9184694,958.2446573
14.63,-174.8572236,957.470352
14.64,-174.7919765,956.7011467
14.65,-174.7219373,955.928255
14.66,-174.6566848,955.1596639
14.67,-174.5914289,954.3913791
14.68,-174.5261694,953.6234005
14.69,-174.4609065,952.8557281
14.7,-174.39564,952.088362
14.71,-174.3303701,951.3213021
14.72,-174.2658926,950.5633051
14.73,-174.2006157,949.7968542
14.74,-174.1313585,949.0354824
14.75,-174.0668724,948.2783884
14.76,-173.9976134,947.5176204
14.77,-173.9370937,946.756359
14.78,-173.8678313,945.9961965
14.79,-173.799365,945.2450691
14.8,-173.734865,944.489475
14.81,-173.6656008,943.7302156
14.82,-173.6010957,942.9752218
14.83,-173.5326259,942.2252846
14.84,-173.4681156,941.4708876
14.85,-173.3996441,940.7215438
14.86,-173.3311726,939.9724958
14.87,-173.2627012,939.2237437
14.88,-173.1942297,938.4752874
14.89,-173.1305052,937.7310778
14.9,-173.062032,936.9832115
14.91,-172.9935588,936.235641
14.92,-172.9298275,935.492312
14.93,-172.8574086,934.7500717
14.94,-172.7936739,934.0073275
14.95,-172.7259952,933.2696125
14.96,-172.6535814,932.5282477
14.97,-172.5898415,931.786379
14.98,-172.5221628,931.0495344
14.99,-172.4544841,930.3129788
15,-172.3003425,929.7287659
16,-166.0178671,860.9224094
17,-159.9546472,800.0511224
