J_kSalt_30K_v8_w,eps1,eps2
1053,-4.559653719,9.056286893
1054,-4.546967616,9.04333634
1055,-4.532553301,9.032300378
1056,-4.515796674,9.02124577
1057,-4.495011891,9.01199243
1058,-4.471220261,9.009474211
1059,-4.453821309,9.01409326
1060,-4.448090762,9.015599248
1061,-4.442253461,9.008484815
1062,-4.432078407,8.997831161
1063,-4.419953959,8.985740979
1064,-4.403499441,8.972465637
1065,-4.381085992,8.962507778
1066,-4.357753573,8.961019787
1067,-4.34486131,8.962745814
1068,-4.338010822,8.956082964
1069,-4.322473049,8.943182878
1070,-4.29957265,8.935179702
1071,-4.279382157,8.933312836
1072,-4.262487041,8.932997533
1073,-4.247925114,8.933106472
1074,-4.237669281,8.930829648
1075,-4.225904916,8.924239436
1076,-4.209488067,8.918285917
1077,-4.194572897,8.91473399
1078,-4.180800656,8.910617706
1079,-4.166095219,8.906378612
1080,-4.152377228,8.902397005
1081,-4.138649504,8.898251516
1082,-4.126696337,8.892487379
1083,-4.112113116,8.884328935
1084,-4.093642822,8.878014281
1085,-4.077154432,8.873599752
1086,-4.059994266,8.868348505
1087,-4.040289665,8.864229451
1088,-4.019846163,8.863778954
1089,-4.002256218,8.866735739
1090,-3.989397694,8.870072791
1091,-3.980326864,8.86990728
1092,-3.970450114,8.864191242
1093,-3.953646749,8.857214805
1094,-3.933313961,8.85589629
1095,-3.918027241,8.859282702
1096,-3.908784079,8.859991222
1097,-3.898232233,8.855175019
1098,-3.882030479,8.850191077
1099,-3.86590557,8.848427716
1100,-3.852177692,8.846120517
1101,-3.835531412,8.842662146
1102,-3.817056282,8.841574398
1103,-3.799680706,8.842997096
1104,-3.783735966,8.845738683
1105,-3.770126485,8.848827176
1106,-3.758850083,8.850301758
1107,-3.748233279,8.847573866
1108,-3.73172875,8.842316216
1109,-3.710167714,8.840026756
1110,-3.686709786,8.843331073
1111,-3.665252822,8.852080702
1112,-3.648320672,8.863167085
1113,-3.633004196,8.87517649
1114,-3.620872873,8.889193379
1115,-3.61418987,8.903272967
1116,-3.613288477,8.911626534
1117,-3.608836954,8.907731821
1118,-3.574045442,8.911899048
1119,-3.536096977,8.965911256
1120,-3.584622829,9.035751116
1121,-3.683736095,9.021488965
1122,-3.690674561,8.950149501
1123,-3.64548537,8.932818221
1124,-3.660996199,8.946557184
1125,-3.691103412,8.917951115
1126,-3.676442339,8.871861135
1127,-3.648802759,8.845212184
1128,-3.624657234,8.827666359
1129,-3.594409039,8.813844451
1130,-3.562151057,8.810062648
1131,-3.535962578,8.814711406
1132,-3.517483337,8.821275745
1133,-3.503384192,8.825945548
1134,-3.491936377,8.827368732
1135,-3.479097213,8.825782033
1136,-3.463906056,8.824449172
1137,-3.45045479,8.822906261
1138,-3.434601597,8.819026707
1139,-3.413658597,8.816940974
1140,-3.392721853,8.819620223
1141,-3.374972455,8.823577536
1142,-3.355410624,8.828013722
1143,-3.337371396,8.835371278
1144,-3.323355759,8.841814122
1145,-3.306438277,8.846138189
1146,-3.286734382,8.853896499
1147,-3.271197263,8.865313058
1148,-3.260332759,8.874240539
1149,-3.247498868,8.878034959
1150,-3.22717437,8.881896533
1151,-3.203102145,8.892916394
1152,-3.184790679,8.909346291
1153,-3.170653833,8.922967938
1154,-3.151467938,8.932886337
1155,-3.123309012,8.947031842
1156,-3.092231917,8.972102695
1157,-3.065425071,9.00625572
1158,-3.040219084,9.046072036
1159,-3.014497863,9.094488347
1160,-2.991012915,9.153988871
1161,-2.964137415,9.228144218
1162,-2.924669011,9.341570018
1163,-2.897959339,9.548920628
1164,-3.008910112,9.889821158
1165,-3.520742872,10.18376644
1166,-4.285385599,9.952268787
1167,-4.566324513,9.222150497
1168,-4.237315022,8.65760494
1169,-3.80350198,8.507377916
1170,-3.550288781,8.589545274
1171,-3.449547033,8.710759591
1172,-3.431763667,8.81425392
1173,-3.496450086,8.880293498
1174,-3.621858744,8.8440728
1175,-3.682261988,8.690475529
1176,-3.609168091,8.522666461
1177,-3.471999325,8.420959673
1178,-3.32157068,8.386744184
1179,-3.183275138,8.408974317
1180,-3.085744033,8.467449255
1181,-3.028962965,8.53164684
1182,-2.999224604,8.582567394
1183,-2.977367204,8.615241796
1184,-2.94854063,8.639551512
1185,-2.916759404,8.668987346
1186,-2.893667788,8.704582358
1187,-2.882857271,8.736978707
1188,-2.875594669,8.760346928
1189,-2.866507062,8.778119391
1190,-2.856560887,8.793878428
1191,-2.846846587,8.807486495
1192,-2.83535877,8.818933171
1193,-2.821879107,8.830571655
1194,-2.80966128,8.842726748
1195,-2.798684255,8.852261185
1196,-2.783954058,8.859042376
1197,-2.764941711,8.867560264
1198,-2.746201769,8.879517934
1199,-2.729972763,8.891319832
1200,-2.711420586,8.900584021
1201,-2.686426791,8.912237272
1202,-2.661294044,8.93141403
1203,-2.642121714,8.954881003
1204,-2.627739783,8.976885436
1205,-2.613528961,8.9961552
1206,-2.597899019,9.015174164
1207,-2.58197946,9.035924724
1208,-2.568074103,9.058270279
1209,-2.557640044,9.079179652
1210,-2.545908975,9.096538751
1211,-2.530281391,9.113579384
1212,-2.51319677,9.132801993
1213,-2.494923793,9.153858619
1214,-2.4746058,9.17850471
1215,-2.456561069,9.208748886
1216,-2.445879202,9.240189595
1217,-2.436397519,9.26796131
1218,-2.425275492,9.295484453
1219,-2.416930614,9.323944996
1220,-2.410135152,9.349356709
1221,-2.3996172,9.371944795
1222,-2.385221101,9.395384907
1223,-2.366369768,9.422628029
1224,-2.347430373,9.456606872
1225,-2.332912111,9.495269773
1226,-2.321911951,9.535434722
1227,-2.315351315,9.575749986
1228,-2.311765518,9.613262788
1229,-2.306447961,9.647812081
1230,-2.29917602,9.681912706
1231,-2.288539292,9.716587181
1232,-2.272856874,9.755822706
1233,-2.258380669,9.803628867
1234,-2.250778949,9.856790127
1235,-2.249892797,9.909812209
1236,-2.254110016,9.958448823
1237,-2.256290421,10.00008858
1238,-2.2477154,10.04068017
1239,-2.232947455,10.09030389
1240,-2.220153885,10.14986297
1241,-2.211120956,10.21515464
1242,-2.203969381,10.28500289
1243,-2.200170283,10.36004175
1244,-2.198385613,10.43907433
1245,-2.193360295,10.52678622
1246,-2.193615584,10.63340077
1247,-2.219363811,10.75392079
1248,-2.267077515,10.86842906
1249,-2.312920633,10.98075518
1250,-2.375976525,11.11794008
1251,-2.520404831,11.25366565
1252,-2.719293915,11.29650039
1253,-2.837234507,11.24437455
1254,-2.865574167,11.20932395
1255,-2.908051769,11.20904439
1256,-2.929763373,11.17438649
1257,-2.833693001,11.15553513
1258,-2.692199288,11.26709105
1259,-2.645988488,11.49457661
1260,-2.714867602,11.72257587
1261,-2.816278812,11.89029945
1262,-2.890269965,12.03253321
1263,-2.943234411,12.2000991
1264,-2.99136321,12.41817644
1265,-3.058995249,12.71161304
1266,-3.204669016,13.09177464
1267,-3.477725559,13.53469098
1268,-3.92696192,13.99506591
1269,-4.565766611,14.41114555
1270,-5.414776849,14.72472539
1271,-6.491276247,14.84476063
1272,-7.786881888,14.61928338
1273,-9.173956089,13.81419989
1274,-10.24402301,12.27506925
1275,-10.44559846,10.2303714
1276,-9.521400647,8.472764684
1277,-7.997096349,7.742362596
1278,-6.686961452,8.009066156
1279,-6.218303137,8.701154472
1280,-6.644798994,8.992309929
1281,-6.967889673,8.473464686
1282,-6.578804966,7.808366238
1283,-5.829295253,7.526028819
1284,-5.077396811,7.6671572
1285,-4.544301177,8.12459698
1286,-4.391722802,8.707581087
1287,-4.585013943,9.153079496
1288,-4.847360636,9.378487839
1289,-5.152561468,9.486102459
1290,-5.600631865,9.332397103
1291,-5.819881388,8.827917886
1292,-5.582211517,8.338439713
1293,-5.159072855,8.105485019
1294,-4.749043476,8.085832557
1295,-4.396908881,8.214875234
1296,-4.162470826,8.432937245
1297,-4.047497242,8.658002886
1298,-3.994246675,8.841346441
1299,-3.954194366,8.986548147
1300,-3.906215302,9.119140389
1301,-3.854715284,9.261389601
1302,-3.811499701,9.422562122
1303,-3.787846135,9.603383799
1304,-3.794171361,9.798783584
1305,-3.836875866,9.998004669
1306,-3.913319656,10.18969647
1307,-4.018319245,10.36681759
1308,-4.14596683,10.52491623
1309,-4.289532991,10.66140635
1310,-4.440578731,10.77792616
1311,-4.597291313,10.87756508
1312,-4.754509386,10.96191402
1313,-4.906411992,11.03826229
1314,-5.054922312,11.11931776
1315,-5.215599192,11.2118202
1316,-5.402491349,11.31035759
1317,-5.625612328,11.4005145
1318,-5.88154236,11.46374674
1319,-6.154170007,11.49162614
1320,-6.434179234,11.4863119
1321,-6.716634088,11.45445273
1322,-7.012863751,11.38849705
1323,-7.305086079,11.27255412
1324,-7.561929289,11.12021173
1325,-7.783582581,10.96865068
1326,-8.013523619,10.82027772
1327,-8.259893394,10.63926722
1328,-8.486157707,10.41560623
1329,-8.677477952,10.16408983
1330,-8.829119684,9.90465151
1331,-8.952363628,9.652188654
1332,-9.062364186,9.409827304
1333,-9.171085269,9.171832523
1334,-9.285294348,8.926406145
1335,-9.403400993,8.655401673
1336,-9.506548438,8.344896129
1337,-9.567827266,8.005622202
1338,-9.581664637,7.655951088
1339,-9.550290942,7.308187143
1340,-9.476205306,6.973454947
1341,-9.367195699,6.662460596
1342,-9.235572297,6.374818811
1343,-9.084032077,6.10734426
1344,-8.912213791,5.863744109
1345,-8.726326507,5.647635872
1346,-8.532859177,5.454417511
1347,-8.329846939,5.283733039
1348,-8.118691003,5.14051696
1349,-7.907252601,5.027947607
1350,-7.704326007,4.939560486
1351,-7.508264016,4.868021245
1352,-7.315465075,4.823856884
1353,-7.145113729,4.81086084
1354,-7.015684835,4.798160338
1355,-6.903560613,4.756267763
1356,-6.769292527,4.705080747
1357,-6.617352225,4.678987205
1358,-6.478772157,4.68259691
1359,-6.370431502,4.694633932
1360,-6.284968005,4.699396247
1361,-6.213164204,4.690529761
1362,-6.146377387,4.661215035
1363,-6.067994065,4.614204953
1364,-5.968041617,4.566876438
1365,-5.855510627,4.534787292
1366,-5.746545455,4.515042486
1367,-5.643433771,4.496895992
1368,-5.537660449,4.477257269
1369,-5.42353581,4.464475258
1370,-5.307382875,4.464010025
1371,-5.195977265,4.474030868
1372,-5.091666848,4.489966985
1373,-4.993020078,4.505685398
1374,-4.892787535,4.522100253
1375,-4.789366676,4.543157328
1376,-4.683632028,4.571894034
1377,-4.577118134,4.609540215
1378,-4.469495626,4.655459117
1379,-4.355470906,4.715157779
1380,-4.23467443,4.801882285
1381,-4.118318601,4.94602383
1382,-4.068228638,5.154879865
1383,-4.159728145,5.345542663
1384,-4.343250799,5.382072167
1385,-4.425133907,5.261555202
1386,-4.3171214,5.144776025
1387,-4.100651679,5.153937082
1388,-3.867622867,5.331442331
1389,-3.704155983,5.724634611
1390,-3.831223607,6.316430948
1391,-4.544815209,6.760972136
1392,-5.505907202,6.466874543
1393,-5.852206435,5.646089487
1394,-5.606830745,5.02786567
1395,-5.242409616,4.756441378
1396,-4.955971217,4.673731776
1397,-4.750863864,4.662967159
1398,-4.595986711,4.676064648
1399,-4.466597776,4.707205222
1400,-4.364151356,4.762803423
1401,-4.30913243,4.829506352
1402,-4.304909552,4.862910544
1403,-4.298304312,4.840653276
1404,-4.238015555,4.806104061
1405,-4.144377813,4.808939025
1406,-4.061270727,4.859033341
1407,-4.019552987,4.944688008
1408,-4.049660579,5.022981763
1409,-4.131482667,5.025021912
1410,-4.168800966,4.947857942
1411,-4.118169657,4.87572358
1412,-4.040970619,4.858978227
1413,-3.992150996,4.87651065
1414,-3.975302066,4.890297339
1415,-3.967254801,4.882975846
1416,-3.947043475,4.861379312
1417,-3.910711419,4.841885675
1418,-3.868693212,4.832430943
1419,-3.829116997,4.8301906
1420,-3.792232729,4.831445868
1421,-3.757383698,4.835750799
1422,-3.726439757,4.841750132
1423,-3.698867369,4.846873445
1424,-3.672011662,4.85116192
1425,-3.646037677,4.855337086
1426,-3.621043739,4.859356056
1427,-3.596976687,4.863052577
1428,-3.573767662,4.865244005
1429,-3.548672084,4.866937607
1430,-3.522187862,4.870930677
1431,-3.497538111,4.877045453
1432,-3.474880623,4.884090365
1433,-3.454620926,4.891699351
1434,-3.438123985,4.897086033
1435,-3.421612566,4.898065876
1436,-3.400613303,4.898643568
1437,-3.379061471,4.902158899
1438,-3.360635469,4.905468516
1439,-3.341487849,4.907003822
1440,-3.320288365,4.909536023
1441,-3.300167413,4.91344631
1442,-3.281131667,4.916731817
1443,-3.260709367,4.9199022
1444,-3.239253074,4.925574862
1445,-3.220415806,4.933291671
1446,-3.204260182,4.940483817
1447,-3.188654523,4.947063561
1448,-3.174301562,4.953822794
1449,-3.162528505,4.959125368
1450,-3.151239672,4.961138138
1451,-3.137274381,4.961390297
1452,-3.121243904,4.962388408
1453,-3.10499248,4.96432357
1454,-3.088325384,4.96697993
1455,-3.071680484,4.970588611
1456,-3.055706094,4.974487564
1457,-3.039424619,4.978184416
1458,-3.021738159,4.982636431
1459,-3.002839278,4.990077491
1460,-2.985825838,5.001045168
1461,-2.972195701,5.013977902
1462,-2.961832631,5.027833342
1463,-2.955359027,5.041555461
1464,-2.951980766,5.05509586
1465,-2.953814724,5.069223106
1466,-2.966834477,5.077927495
1467,-2.986988351,5.066776637
1468,-2.988722177,5.036248571
1469,-2.959005138,5.014712951
1470,-2.925962315,5.020054926
1471,-2.914742362,5.035718923
1472,-2.915224675,5.042268581
1473,-2.911800216,5.041748267
1474,-2.906336188,5.041655319
1475,-2.903350089,5.041110957
1476,-2.900255942,5.039038251
1477,-2.89765956,5.037507166
1478,-2.900260098,5.034035057
1479,-2.906312901,5.022346839
1480,-2.907931761,5.000038247
1481,-2.897019981,4.97316625
1482,-2.875003638,4.950538496
1483,-2.848550292,4.934987249
1484,-2.820393538,4.925741832
1485,-2.792335621,4.922538076
1486,-2.767111973,4.923963701
1487,-2.745273061,4.927479314
1488,-2.72553993,4.931871195
1489,-2.707523353,4.937301783
1490,-2.692178882,4.942432598
1491,-2.676676042,4.947246675
1492,-2.661381477,4.953996633
1493,-2.649496193,4.962005085
1494,-2.640460352,4.968972874
1495,-2.632604883,4.97453021
1496,-2.625578835,4.979610814
1497,-2.620854253,4.983825262
1498,-2.618159334,4.985158769
1499,-2.614645925,4.983598433
1500,-2.610224132,4.980868382
1501,-2.606868974,4.975972429
1502,-2.60253737,4.966195198
1503,-2.591504095,4.953373667
1504,-2.572933407,4.944177347
1505,-2.553722539,4.941380912
1506,-2.537828118,4.941259619
1507,-2.522661625,4.941555004
1508,-2.508083449,4.942847494
1509,-2.49493797,4.944664852
1510,-2.482704897,4.946049994
1511,-2.470251462,4.947285812
1512,-2.458093212,4.948534503
1513,-2.445274504,4.950263045
1514,-2.432775122,4.95353395
1515,-2.422701947,4.956628257
1516,-2.411822926,4.959374314
1517,-2.401908866,4.963196752
1518,-2.394619685,4.966063176
1519,-2.38716536,4.966463376
1520,-2.37754191,4.966107714
1521,-2.366644188,4.966992024
1522,-2.356052898,4.969781551
1523,-2.347802691,4.973324938
1524,-2.341761931,4.974979023
1525,-2.334605212,4.974106619
1526,-2.324613371,4.973508801
1527,-2.314599646,4.97487645
1528,-2.306195513,4.976845112
1529,-2.298756434,4.978012655
1530,-2.29154397,4.977561992
1531,-2.282360606,4.975893694
1532,-2.270194842,4.97585917
1533,-2.258244745,4.979506014
1534,-2.249960377,4.984970669
1535,-2.24496677,4.988917162
1536,-2.240708541,4.990050012
1537,-2.235616176,4.988440153
1538,-2.226922408,4.9862074
1539,-2.216201111,4.98686185
1540,-2.208241193,4.989421468
1541,-2.2019914,4.990370717
1542,-2.193813297,4.99039608
1543,-2.184847535,4.992166407
1544,-2.178180042,4.994808956
1545,-2.172687161,4.996362387
1546,-2.167534122,4.996370172
1547,-2.161478851,4.994808021
1548,-2.15307838,4.993075004
1549,-2.143207178,4.993075843
1550,-2.133693865,4.995491827
1551,-2.126700102,4.999135752
1552,-2.122276114,5.001542148
1553,-2.118218235,5.00152848
1554,-2.113047929,4.999452353
1555,-2.105177249,4.996669064
1556,-2.094493277,4.995895393
1557,-2.084133698,4.998709226
1558,-2.077331136,5.0030118
1559,-2.07305317,5.005639613
1560,-2.068541136,5.006302026
1561,-2.063670606,5.005843009
1562,-2.057865646,5.004276798
1563,-2.049739379,5.002916448
1564,-2.040674355,5.003514523
1565,-2.032651412,5.005768671
1566,-2.025829613,5.008914157
1567,-2.02153113,5.011672445
1568,-2.018743408,5.011315039
1569,-2.012692218,5.008021262
1570,-2.001413992,5.007018876
1571,-1.991178462,5.010853884
1572,-1.98483052,5.015757628
1573,-1.979251267,5.019451744
1574,-1.973153837,5.023457
1575,-1.967865564,5.028995341
1576,-1.964751387,5.035763076
1577,-1.964567885,5.0432595
1578,-1.969567417,5.049744483
1579,-1.979920751,5.05093377
1580,-1.991675961,5.042499517
1581,-1.99680435,5.024426636
1582,-1.988842772,5.004128246
1583,-1.971372017,4.990574624
1584,-1.952467322,4.98591027
1585,-1.935999845,4.987590309
1586,-1.923977587,4.992753483
1587,-1.917176011,4.997759321
1588,-1.912972145,4.999345487
1589,-1.906675897,4.998025653
1590,-1.896880633,4.998083946
1591,-1.888098775,5.001530916
1592,-1.882524033,5.00591815
1593,-1.879145528,5.008710319
1594,-1.875618201,5.009569407
1595,-1.870965482,5.01009481
1596,-1.866758831,5.011060851
1597,-1.863611664,5.011216611
1598,-1.859926493,5.009749884
1599,-1.854099478,5.008111378
1600,-1.847468915,5.008178953
1601,-1.842447555,5.009253817
1602,-1.83855959,5.009299884
1603,-1.833638201,5.008411864
1604,-1.827872301,5.008196315
1605,-1.823023524,5.008565737
1606,-1.818873766,5.008096046
1607,-1.81387509,5.006517026
1608,-1.807078676,5.005046127
1609,-1.798860043,5.005552624
1610,-1.79192687,5.0084852
1611,-1.787605479,5.012032871
1612,-1.785326097,5.014269331
1613,-1.783541436,5.014170914
1614,-1.779872885,5.012634698
1615,-1.774488635,5.01202434
1616,-1.770059487,5.012511932
1617,-1.766384733,5.012370215
1618,-1.761777203,5.011805202
1619,-1.757090714,5.011786978
1620,-1.753126885,5.011442779
1621,-1.747883675,5.010993595
1622,-1.7431017,5.011481782
1623,-1.739698299,5.011082868
1624,-1.734484609,5.009271742
1625,-1.726763082,5.008741935
1626,-1.718826936,5.011391336
1627,-1.71360398,5.016473003
1628,-1.712416625,5.02094596
1629,-1.712926295,5.02198124
1630,-1.711188918,5.020265957
1631,-1.706459854,5.019358127
1632,-1.702242232,5.02085975
1633,-1.70067502,5.022429942
1634,-1.699824234,5.021636752
1635,-1.696679285,5.019401171
1636,-1.691335427,5.01878892
1637,-1.687523728,5.020384894
1638,-1.686389736,5.021244065
1639,-1.685229336,5.01945468
1640,-1.681480329,5.016245747
1641,-1.674420324,5.014950269
1642,-1.667982778,5.017645102
1643,-1.665945665,5.021439307
1644,-1.665829064,5.022641588
1645,-1.664024937,5.022337723
1646,-1.662010569,5.022952762
1647,-1.662300446,5.02276546
1648,-1.661131072,5.020269686
1649,-1.656816678,5.019300431
1650,-1.655599527,5.020691168
1651,-1.657406217,5.019680655
1652,-1.657613424,5.015130727
1653,-1.654577801,5.009760107
1654,-1.649033048,5.006263304
1655,-1.644061829,5.005259397
1656,-1.641066477,5.004701085
1657,-1.638569174,5.003074481
1658,-1.635490885,5.000693968
1659,-1.631436585,4.998490502
1660,-1.627279544,4.997014551
1661,-1.623571245,4.995738623
1662,-1.619699117,4.994242817
1663,-1.615125468,4.993169293
