J_kSalt_15K_v8_w,eps1,eps2
970,-8.286863493,9.938788152
971,-8.273294666,9.955869833
972,-8.268008136,9.954263208
973,-8.245433017,9.93889689
974,-8.199281664,9.935757325
975,-8.151957454,9.957130713
976,-8.118732122,9.999821939
977,-8.110156372,10.06132004
978,-8.149422082,10.1270496
979,-8.249877336,10.14963389
980,-8.367448757,10.07323473
981,-8.402466267,9.919537446
982,-8.324563024,9.786583846
983,-8.207629711,9.726954938
984,-8.110490175,9.718453925
985,-8.037196203,9.729681223
986,-7.978996735,9.751120985
987,-7.939964141,9.777375189
988,-7.921130803,9.790492307
989,-7.897265445,9.785147988
990,-7.853164405,9.78124341
991,-7.80254094,9.794381064
992,-7.76006223,9.822114669
993,-7.728282826,9.857428834
994,-7.704080912,9.905741705
995,-7.707081429,9.971504122
996,-7.767787537,10.02132116
997,-7.864724566,9.992960441
998,-7.902024928,9.886296674
999,-7.829470504,9.803575764
1000,-7.739387183,9.80785234
1001,-7.718977848,9.839681484
1002,-7.728131729,9.837840703
1003,-7.716561409,9.815709097
1004,-7.695338151,9.790870433
1005,-7.665919703,9.75219544
1006,-7.595394931,9.710991392
1007,-7.478478065,9.705348063
1008,-7.337408468,9.765809712
1009,-7.196006179,9.939467718
1010,-7.157315804,10.27667818
1011,-7.451380494,10.64063904
1012,-8.069640499,10.63424963
1013,-8.45530191,10.16011605
1014,-8.344909069,9.702518774
1015,-8.103075396,9.510790032
1016,-7.959905984,9.440188481
1017,-7.848945107,9.380513556
1018,-7.72363943,9.349182735
1019,-7.6188832,9.355255888
1020,-7.548752044,9.372958021
1021,-7.497274462,9.385178855
1022,-7.451166816,9.394023886
1023,-7.411376175,9.40344895
1024,-7.380199405,9.409992491
1025,-7.352648784,9.410030016
1026,-7.322852176,9.405399248
1027,-7.288643004,9.400566924
1028,-7.250867937,9.4000752
1029,-7.213706063,9.409110434
1030,-7.188825564,9.42262332
1031,-7.174527602,9.427604041
1032,-7.155161798,9.425450196
1033,-7.130680552,9.426802808
1034,-7.111260217,9.433875484
1035,-7.102872413,9.438525994
1036,-7.100314843,9.43102861
1037,-7.091233311,9.411378692
1038,-7.069057444,9.389278502
1039,-7.039047475,9.371617094
1040,-7.004836181,9.359098749
1041,-6.96617417,9.356762739
1042,-6.935004794,9.364323186
1043,-6.916145941,9.370944076
1044,-6.900672032,9.371155011
1045,-6.88421905,9.366960901
1046,-6.866239685,9.359614321
1047,-6.844238778,9.3501408
1048,-6.816625368,9.342148744
1049,-6.784247066,9.341765772
1050,-6.756088966,9.351498516
1051,-6.740924335,9.364876689
1052,-6.738800099,9.367681482
1053,-6.73262441,9.356350437
1054,-6.714053805,9.343627482
1055,-6.693808495,9.333620294
1056,-6.670853034,9.324187618
1057,-6.643588421,9.317996934
1058,-6.614545847,9.320595284
1059,-6.594913916,9.330004008
1060,-6.588315912,9.332600918
1061,-6.579388032,9.325005853
1062,-6.564380285,9.314334014
1063,-6.54662807,9.302538448
1064,-6.523535664,9.290392452
1065,-6.494120472,9.283743155
1066,-6.465851854,9.287443607
1067,-6.450901049,9.292229663
1068,-6.440889984,9.285397488
1069,-6.418960046,9.273533725
1070,-6.389552597,9.26932643
1071,-6.364956394,9.27170379
1072,-6.34469759,9.275050436
1073,-6.327293921,9.278293407
1074,-6.314417535,9.27770095
1075,-6.298663901,9.272242095
1076,-6.277455228,9.26880378
1077,-6.258745074,9.267807879
1078,-6.241235648,9.265843363
1079,-6.22253767,9.26398763
1080,-6.20510397,9.262184034
1081,-6.187625318,9.26019016
1082,-6.171835898,9.255756288
1083,-6.152328178,9.249243584
1084,-6.128664987,9.245852075
1085,-6.10782662,9.244255168
1086,-6.086014887,9.241809776
1087,-6.061478688,9.241345663
1088,-6.036988925,9.245409719
1089,-6.016792373,9.252830781
1090,-6.002297035,9.259475498
1091,-5.991335074,9.261000595
1092,-5.978102591,9.256141575
1093,-5.956258199,9.251566949
1094,-5.931689978,9.254623523
1095,-5.914327711,9.261900333
1096,-5.90337,9.26451167
1097,-5.889569478,9.260868451
1098,-5.868970991,9.258466048
1099,-5.849299622,9.259878143
1100,-5.832350542,9.260052233
1101,-5.811617155,9.259554686
1102,-5.78927441,9.26237467
1103,-5.768979811,9.267893544
1104,-5.750641896,9.274632216
1105,-5.735150565,9.281127186
1106,-5.722073836,9.285177086
1107,-5.708645164,9.28402873
1108,-5.687669598,9.281368661
1109,-5.661428973,9.283520464
1110,-5.634289049,9.292770639
1111,-5.610944462,9.307990677
1112,-5.593515894,9.324876557
1113,-5.578243165,9.342453434
1114,-5.567297457,9.361583984
1115,-5.562725471,9.379493978
1116,-5.5637131,9.389103752
1117,-5.557423716,9.385063106
1118,-5.51694546,9.398140425
1119,-5.485229702,9.471390945
1120,-5.560528694,9.541969403
1121,-5.674956639,9.499418767
1122,-5.665191504,9.412224975
1123,-5.607001775,9.402471461
1124,-5.628822178,9.41432368
1125,-5.657368909,9.372207098
1126,-5.628298274,9.320591014
1127,-5.588717018,9.295351824
1128,-5.555640834,9.280027423
1129,-5.516161742,9.270614947
1130,-5.47688511,9.273630666
1131,-5.446877717,9.285125062
1132,-5.426503447,9.297041981
1133,-5.410871532,9.305540782
1134,-5.397552192,9.309607681
1135,-5.38190298,9.310352706
1136,-5.363440118,9.312033148
1137,-5.347051434,9.313003078
1138,-5.327219732,9.311810448
1139,-5.301786542,9.314005214
1140,-5.277467754,9.3218151
1141,-5.257286018,9.33042261
1142,-5.235122094,9.340050758
1143,-5.215413892,9.352693952
1144,-5.200287458,9.363313441
1145,-5.18119669,9.372121126
1146,-5.159648884,9.385695748
1147,-5.143917109,9.402628396
1148,-5.133187891,9.415450918
1149,-5.118807185,9.422599063
1150,-5.095554708,9.431693618
1151,-5.069522885,9.45024238
1152,-5.051739439,9.473802642
1153,-5.038194342,9.493041186
1154,-5.017757712,9.509055791
1155,-4.987618698,9.532303889
1156,-4.956639943,9.569314286
1157,-4.933009169,9.616159965
1158,-4.912634443,9.669350733
1159,-4.893737942,9.733050962
1160,-4.880174464,9.809451119
1161,-4.866188652,9.904365432
1162,-4.846754598,10.04952383
1163,-4.865885136,10.30481337
1164,-5.084971611,10.68723738
1165,-5.778309577,10.90892915
1166,-6.633574637,10.42590723
1167,-6.769840307,9.482543258
1168,-6.233424155,8.903400671
1169,-5.684601156,8.836394736
1170,-5.40625355,8.995865505
1171,-5.316955123,9.163702027
1172,-5.321451018,9.290301566
1173,-5.414600285,9.352104894
1174,-5.554105739,9.277267237
1175,-5.587020526,9.079965979
1176,-5.458946226,8.899589318
1177,-5.272062179,8.812917511
1178,-5.086202934,8.808674619
1179,-4.928069174,8.867835758
1180,-4.826693231,8.959970494
1181,-4.7747734,9.04922112
1182,-4.751648224,9.116300048
1183,-4.73350816,9.159869072
1184,-4.705089783,9.195214074
1185,-4.674328266,9.237384778
1186,-4.65543917,9.284750015
1187,-4.65029019,9.325475973
1188,-4.647287568,9.354618359
1189,-4.640715324,9.377479944
1190,-4.632667131,9.398155927
1191,-4.62433933,9.416313761
1192,-4.61340843,9.432252219
1193,-4.60017794,9.448903409
1194,-4.588555641,9.465881676
1195,-4.577738333,9.47946861
1196,-4.561836009,9.490630691
1197,-4.541209901,9.504872049
1198,-4.521725914,9.5232068
1199,-4.505240138,9.540752227
1200,-4.485337539,9.555748259
1201,-4.45822163,9.57523712
1202,-4.432861418,9.603711689
1203,-4.415590176,9.635852065
1204,-4.403635171,9.665184698
1205,-4.391330973,9.691154886
1206,-4.377215761,9.717232775
1207,-4.36312306,9.745382584
1208,-4.351906294,9.775049853
1209,-4.34445056,9.802133224
1210,-4.334524115,9.825299771
1211,-4.319935412,9.848974616
1212,-4.304133632,9.875646722
1213,-4.287284044,9.904808032
1214,-4.268858268,9.938799624
1215,-4.254481358,9.978996903
1216,-4.249232381,10.0188397
1217,-4.24454984,10.05399308
1218,-4.237850047,10.08930489
1219,-4.234674058,10.12504273
1220,-4.232662403,10.15676319
1221,-4.225489733,10.18605132
1222,-4.213911738,10.21723947
1223,-4.197785799,10.25408643
1224,-4.183237613,10.29913925
1225,-4.175099792,10.3487111
1226,-4.1716159,10.3993848
1227,-4.173516103,10.4490645
1228,-4.178324875,10.49475235
1229,-4.180324634,10.53733325
1230,-4.179834083,10.57978136
1231,-4.175511658,10.62380115
1232,-4.166205576,10.67452232
1233,-4.160364857,10.73540449
1234,-4.16426244,10.80110575
1235,-4.176241504,10.86504035
1236,-4.193326699,10.92245517
1237,-4.20622432,10.97187624
1238,-4.205949924,11.02275491
1239,-4.200318646,11.0860445
1240,-4.1996267,11.16102177
1241,-4.204888074,11.24209582
1242,-4.213617342,11.3283477
1243,-4.227828151,11.42003322
1244,-4.245433479,11.51624512
1245,-4.261457824,11.62384185
1246,-4.288743542,11.75327895
1247,-4.350841793,11.89342135
1248,-4.43849193,12.02065857
1249,-4.523546658,12.14569161
1250,-4.636476136,12.29667399
1251,-4.849047311,12.42433949
1252,-5.103757588,12.42327917
1253,-5.23388943,12.32752348
1254,-5.259115919,12.27660225
1255,-5.310948347,12.26433107
1256,-5.32812896,12.21574701
1257,-5.206077847,12.21797218
1258,-5.063228636,12.39141154
1259,-5.067723717,12.68158394
1260,-5.214024508,12.94198714
1261,-5.384508221,13.11953577
1262,-5.51490588,13.27322835
1263,-5.626917822,13.46388917
1264,-5.74781195,13.71826931
1265,-5.915317471,14.06039213
1266,-6.206173167,14.48738788
1267,-6.676602576,14.95416941
1268,-7.375382831,15.38642457
1269,-8.299562487,15.69801817
1270,-9.452104593,15.80398325
1271,-10.81532066,15.58076824
1272,-12.3097529,14.84438781
1273,-13.67552015,13.37205268
1274,-14.36235621,11.17041505
1275,-13.85404613,8.750590384
1276,-12.20986786,7.084525564
1277,-10.26871028,6.748812706
1278,-8.868082757,7.438047296
1279,-8.531654532,8.363939173
1280,-9.107043001,8.57372176
1281,-9.323020502,7.883363068
1282,-8.686803612,7.239756636
1283,-7.756873132,7.127810809
1284,-6.93652318,7.48946588
1285,-6.44190022,8.1548072
1286,-6.416517063,8.87177382
1287,-6.761072429,9.340849118
1288,-7.129829497,9.532927496
1289,-7.517047888,9.573507872
1290,-7.996197485,9.266794086
1291,-8.10656579,8.619143861
1292,-7.695491768,8.12130468
1293,-7.145252549,7.968058363
1294,-6.667435992,8.053611916
1295,-6.293509199,8.294038489
1296,-6.077080568,8.607513197
1297,-6.000679252,8.899400246
1298,-5.98558856,9.127442767
1299,-5.976108648,9.30781375
1300,-5.954118092,9.475829366
1301,-5.930453003,9.656498863
1302,-5.921584676,9.857752882
1303,-5.941141744,10.077609
1304,-6.000382411,10.30725371
1305,-6.104432283,10.53215966
1306,-6.247197725,10.73922536
1307,-6.420742192,10.92117931
1308,-6.616718022,11.07398577
1309,-6.826265098,11.19607287
1310,-7.039380035,11.29181524
1311,-7.254836439,11.36524944
1312,-7.466680238,11.41978869
1313,-7.66997756,11.46590844
1314,-7.870673682,11.51807669
1315,-8.089451622,11.57977886
1316,-8.341388339,11.64024677
1317,-8.634014896,11.67898778
1318,-8.957320913,11.67462037
1319,-9.289035277,11.62198743
1320,-9.618317946,11.52677816
1321,-9.941199424,11.39863296
1322,-10.26821454,11.22515196
1323,-10.57297268,10.99383152
1324,-10.8230378,10.73143425
1325,-11.03099981,10.48174634
1326,-11.24867109,10.23330956
1327,-11.47327349,9.941942624
1328,-11.65919183,9.608761335
1329,-11.79458219,9.256166505
1330,-11.88117938,8.908965211
1331,-11.93717493,8.580336992
1332,-11.98112909,8.268637584
1333,-12.024875,7.963389126
1334,-12.07193739,7.648887126
1335,-12.11462221,7.305548131
1336,-12.12732122,6.924341816
1337,-12.08393686,6.526499057
1338,-11.98500995,6.134347727
1339,-11.83764435,5.760498946
1340,-11.64879297,5.416016344
1341,-11.43059792,5.109560212
1342,-11.19646333,4.83630408
1343,-10.94830468,4.591478133
1344,-10.68686297,4.378881409
1345,-10.41978182,4.200180057
1346,-10.15240091,4.048154388
1347,-9.882364491,3.922781132
1348,-9.612348782,3.828831781
1349,-9.351449258,3.767368787
1350,-9.107049625,3.728861963
1351,-8.875007555,3.705938462
1352,-8.654195167,3.711047102
1353,-8.466163444,3.743196355
1354,-8.322403937,3.76417962
1355,-8.189552891,3.748689152
1356,-8.030371892,3.728748004
1357,-7.858702067,3.740276091
1358,-7.709201907,3.780146542
1359,-7.594626147,3.821106408
1360,-7.502831476,3.848095203
1361,-7.422367399,3.856703641
1362,-7.342200602,3.841734524
1363,-7.244943125,3.810366211
1364,-7.124315735,3.78397417
1365,-6.993943874,3.777069067
1366,-6.870492935,3.782444157
1367,-6.75377923,3.787914462
1368,-6.633843849,3.792231009
1369,-6.506415577,3.805788605
1370,-6.379763328,3.833023196
1371,-6.260619604,3.870311193
1372,-6.150511039,3.912211946
1373,-6.046407383,3.95238424
1374,-5.940621573,3.99356968
1375,-5.832238576,4.040390336
1376,-5.722979487,4.0960542
1377,-5.614716312,4.16151964
1378,-5.506888031,4.23620805
1379,-5.394887877,4.32743478
1380,-5.28113143,4.449923733
1381,-5.18464695,4.634983896
1382,-5.175626934,4.877537043
1383,-5.32027352,5.068734528
1384,-5.532660216,5.067187066
1385,-5.595678167,4.914322586
1386,-5.449057226,4.809497012
1387,-5.210963901,4.868451249
1388,-4.991262511,5.117828552
1389,-4.895722569,5.594122674
1390,-5.173344086,6.232376649
1391,-6.087057287,6.564655302
1392,-7.093704132,5.990797248
1393,-7.266532212,4.989873958
1394,-6.840576218,4.372362051
1395,-6.375431808,4.164247683
1396,-6.042394732,4.141673315
1397,-5.815172345,4.177523062
1398,-5.64827592,4.22736654
1399,-5.513199629,4.290877016
1400,-5.413019947,4.375028337
1401,-5.367350904,4.460753379
1402,-5.370135594,4.498393184
1403,-5.35773635,4.475204668
1404,-5.283438015,4.450502855
1405,-5.180742637,4.474358266
1406,-5.099996755,4.547933993
1407,-5.072769427,4.651718395
1408,-5.123382452,4.731575279
1409,-5.214294414,4.715420494
1410,-5.238243997,4.621621373
1411,-5.166116842,4.553077395
1412,-5.077079669,4.551555133
1413,-5.026888187,4.581548206
1414,-5.01124381,4.600362167
1415,-5.000664054,4.593907935
1416,-4.973490617,4.574327312
1417,-4.928980138,4.560588509
1418,-4.880381419,4.559160355
1419,-4.836082033,4.565155036
1420,-4.795495688,4.574407127
1421,-4.757783643,4.586557524
1422,-4.724780138,4.599742646
1423,-4.695272607,4.611206493
1424,-4.666405501,4.62158694
1425,-4.638429307,4.631635657
1426,-4.611533884,4.641299712
1427,-4.585572917,4.650403722
1428,-4.560262209,4.657654798
1429,-4.5327407,4.664740043
1430,-4.504172545,4.674657733
1431,-4.478019104,4.686515061
1432,-4.454328211,4.699010321
1433,-4.433390489,4.711593547
1434,-4.416158762,4.720925449
1435,-4.397934063,4.725364445
1436,-4.374719363,4.730308083
1437,-4.351461419,4.738620102
1438,-4.331637168,4.746016336
1439,-4.310618297,4.751573677
1440,-4.287504832,4.758708074
1441,-4.265904536,4.767135866
1442,-4.245374838,4.774617246
1443,-4.223316562,4.782258197
1444,-4.200541414,4.792911695
1445,-4.181119668,4.805268995
1446,-4.16462405,4.816492753
1447,-4.148517777,4.826930324
1448,-4.133910774,4.837316221
1449,-4.121843313,4.845525887
1450,-4.109633169,4.849934058
1451,-4.094092876,4.853003976
1452,-4.076383696,4.85726395
1453,-4.058642793,4.862647805
1454,-4.040589599,4.868912649
1455,-4.022697039,4.876224629
1456,-4.005638852,4.883736337
1457,-3.988213704,4.891048402
1458,-3.969370636,4.899549508
1459,-3.949773752,4.911555516
1460,-3.93299857,4.927118361
1461,-3.920347653,4.944214926
1462,-3.911557196,4.961679008
1463,-3.907113739,4.978194854
1464,-3.906063984,4.993919351
1465,-3.910947954,5.009195195
1466,-3.927217484,5.016116672
1467,-3.947413088,4.999383248
1468,-3.943058352,4.964849196
1469,-3.905442784,4.946766216
1470,-3.869601026,4.959302319
1471,-3.860258105,4.978976449
1472,-3.862043133,4.986058739
1473,-3.858067665,4.98606667
1474,-3.851921371,4.986964888
1475,-3.848462998,4.986831889
1476,-3.844545142,4.985018001
1477,-3.841282622,4.983693338
1478,-3.843450643,4.979169318
1479,-3.847761778,4.964807763
1480,-3.845016615,4.93943163
1481,-3.827375162,4.911566166
1482,-3.79821489,4.890648882
1483,-3.765530641,4.878494488
1484,-3.732206148,4.873746636
1485,-3.700259027,4.875665833
1486,-3.672379964,4.882173706
1487,-3.648641998,4.890300137
1488,-3.627484523,4.89906765
1489,-3.608414116,4.908575392
1490,-3.592229542,4.917249329
1491,-3.575861309,4.925586978
1492,-3.560060537,4.936021788
1493,-3.548340893,4.94720369
1494,-3.539582386,4.956685554
1495,-3.531873189,4.964319083
1496,-3.525004326,4.971273744
1497,-3.520511552,4.976843896
1498,-3.517702275,4.978725866
1499,-3.513456656,4.97758304
1500,-3.507971148,4.975295654
1501,-3.503189492,4.970370998
1502,-3.496373107,4.960172685
1503,-3.481495401,4.94790549
1504,-3.4589125,4.941151305
1505,-3.436879194,4.941673869
1506,-3.4190314,4.944567478
1507,-3.402127134,4.947761182
1508,-3.386039624,4.951912736
1509,-3.371654793,4.956387374
1510,-3.358204398,4.960230714
1511,-3.344495463,4.963919844
1512,-3.331115674,4.967600848
1513,-3.317062958,4.971903466
1514,-3.303704686,4.977891966
1515,-3.292963449,4.983219839
1516,-3.281308128,4.988267777
1517,-3.27094861,4.994393443
1518,-3.263304574,4.998870082
1519,-3.255003696,5.000651898
1520,-3.244138403,5.002034577
1521,-3.232085283,5.004982547
1522,-3.220741511,5.010083586
1523,-3.212155443,5.015514662
1524,-3.205669272,5.018418381
1525,-3.197490348,5.018720352
1526,-3.186158603,5.019898768
1527,-3.17513678,5.023239296
1528,-3.166127916,5.026956264
1529,-3.157948331,5.029565481
1530,-3.149780078,5.030336886
1531,-3.13914852,5.030125576
1532,-3.125495828,5.032345269
1533,-3.112752846,5.038620378
1534,-3.104496307,5.04622001
1535,-3.099653348,5.051488364
1536,-3.095026491,5.053473353
1537,-3.089011036,5.052557291
1538,-3.07883985,5.051592228
1539,-3.066907279,5.054257082
1540,-3.058440914,5.058584715
1541,-3.051607068,5.060701992
1542,-3.042431003,5.0622163
1543,-3.032691244,5.0658049
1544,-3.025663679,5.069919661
1545,-3.019775485,5.07261062
1546,-3.01396141,5.073496126
1547,-3.006886792,5.072765832
1548,-2.997123629,5.072341347
1549,-2.986004469,5.074094858
1550,-2.975756984,5.078516848
1551,-2.968628222,5.083825915
1552,-2.964082099,5.087258751
1553,-2.959499926,5.087926733
1554,-2.953282367,5.086475742
1555,-2.943935729,5.084728503
1556,-2.931757443,5.085758084
1557,-2.920659888,5.090813904
1558,-2.913818918,5.096817936
1559,-2.909508025,5.100479389
1560,-2.904550037,5.101970182
1561,-2.898928054,5.102287522
1562,-2.892138554,5.101529202
1563,-2.882727533,5.101423015
1564,-2.872642328,5.10371696
1565,-2.864010817,5.107638166
1566,-2.856970176,5.112374904
1567,-2.852615002,5.116160564
1568,-2.849444341,5.116206402
1569,-2.841993157,5.113509133
1570,-2.829119116,5.114402126
1571,-2.818307937,5.120541
1572,-2.812095746,5.127148143
1573,-2.806483364,5.132255852
1574,-2.8003794,5.137802771
1575,-2.795480048,5.144910288
1576,-2.793193228,5.153013004
1577,-2.794400113,5.161399043
1578,-2.801220404,5.167661299
1579,-2.813078863,5.166983563
1580,-2.824714951,5.155164218
1581,-2.82705108,5.13380144
