W,E1,E2
583.7,-118.458317,53.31499691
583.8,-118.3990394,53.28806951
583.9,-118.3397877,53.26115914
584,-118.2805621,53.23426581
584.1,-118.2213624,53.20738956
584.2,-118.1621889,53.18053042
584.3,-118.1030414,53.15368841
584.4,-118.0439201,53.12686358
584.5,-117.9848249,53.10005595
584.6,-117.9257559,53.07326554
584.7,-117.866713,53.0464924
584.8,-117.8076965,53.01973655
584.9,-117.7487062,52.99299802
585,-117.6897422,52.96627684
585.1,-117.6308045,52.93957304
585.2,-117.5718932,52.91288666
585.3,-117.5130083,52.88621772
585.4,-117.4541498,52.85956626
585.5,-117.3953177,52.8329323
585.6,-117.3365121,52.80631587
585.7,-117.277733,52.77971701
585.8,-117.2189805,52.75313575
585.9,-117.1602545,52.72657212
586,-117.1015551,52.70002614
586.1,-117.0428823,52.67349785
586.2,-116.9842362,52.64698727
586.3,-116.9256168,52.62049445
586.4,-116.867024,52.59401941
586.5,-116.808458,52.56756217
586.6,-116.7499188,52.54112278
586.7,-116.6914064,52.51470125
586.8,-116.6329208,52.48829763
586.9,-116.574462,52.46191194
587,-116.5160302,52.43554421
587.1,-116.4576253,52.40919447
587.2,-116.3992473,52.38286276
587.3,-116.3408962,52.3565491
587.4,-116.2825722,52.33025353
587.5,-116.2242752,52.30397607
587.6,-116.1660053,52.27771675
587.7,-116.1077625,52.25147561
587.8,-116.0495468,52.22525268
587.9,-115.9913582,52.19904798
588,-115.9331968,52.17286155
588.1,-115.8750627,52.14669342
588.2,-115.8169557,52.12054362
588.3,-115.7588761,52.09441217
588.4,-115.7008237,52.06829912
588.5,-115.6427987,52.04220448
588.6,-115.584801,52.0161283
588.7,-115.5268307,51.99007059
588.8,-115.4688878,51.9640314
588.9,-115.4109724,51.93801075
589,-115.3530844,51.91200867
589.1,-115.295224,51.88602519
589.2,-115.2373911,51.86006035
589.3,-115.1795857,51.83411416
589.4,-115.1218079,51.80818668
589.5,-115.0640578,51.78227792
589.6,-115.0063353,51.75638791
589.7,-114.9486405,51.73051669
589.8,-114.8909733,51.70466429
589.9,-114.833334,51.67883073
590,-114.7757224,51.65301605
590.1,-114.7181386,51.62722028
590.2,-114.6605826,51.60144344
590.3,-114.6030545,51.57568558
590.4,-114.5455542,51.54994671
590.5,-114.4880819,51.52422687
590.6,-114.4306375,51.4985261
590.7,-114.3732211,51.47284441
590.8,-114.3158327,51.44718184
590.9,-114.2584723,51.42153843
591,-114.20114,51.3959142
591.1,-114.1438358,51.37030918
591.2,-114.0865597,51.34472341
591.3,-114.0293117,51.3191569
591.4,-113.972092,51.29360971
591.5,-113.9149004,51.26808184
591.6,-113.8577371,51.24257335
591.7,-113.800602,51.21708424
591.8,-113.7434953,51.19161457
591.9,-113.6864168,51.16616435
592,-113.6293667,51.14073362
592.1,-113.5723451,51.1153224
592.2,-113.5153518,51.08993074
592.3,-113.4583869,51.06455865
592.4,-113.4014506,51.03920617
592.5,-113.3445427,51.01387333
592.6,-113.2876634,50.98856016
592.7,-113.2308126,50.9632667
592.8,-113.1739904,50.93799296
592.9,-113.1171969,50.91273899
593,-113.060432,50.8875048
593.1,-113.0036957,50.86229044
593.2,-112.9469882,50.83709593
593.3,-112.8903094,50.81192131
593.4,-112.8336594,50.7867666
593.5,-112.7770382,50.76163184
593.6,-112.7204458,50.73651705
593.7,-112.6638823,50.71142226
593.8,-112.6073476,50.68634752
593.9,-112.5508419,50.66129284
594,-112.4943651,50.63625825
594.1,-112.4379172,50.6112438
594.2,-112.3814984,50.5862495
594.3,-112.3251086,50.56127539
594.4,-112.2687479,50.5363215
594.5,-112.2124162,50.51138786
594.6,-112.1561137,50.4864745
594.7,-112.0998403,50.46158145
594.8,-112.0435962,50.43670874
594.9,-111.9873812,50.4118564
595,-111.9311954,50.38702447
595.1,-111.8750389,50.36221296
595.2,-111.8189117,50.33742192
595.3,-111.7628139,50.31265138
595.4,-111.7067454,50.28790136
595.5,-111.6507062,50.26317189
595.6,-111.5946965,50.23846301
595.7,-111.5387163,50.21377474
595.8,-111.4827655,50.18910712
595.9,-111.4268442,50.16446018
596,-111.3709524,50.13983394
596.1,-111.3150902,50.11522844
596.2,-111.2592576,50.09064371
596.3,-111.2034546,50.06607978
596.4,-111.1476812,50.04153668
596.5,-111.0919376,50.01701444
596.6,-111.0362236,49.99251308
596.7,-110.9805394,49.96803265
596.8,-110.9248849,49.94357317
596.9,-110.8692602,49.91913467
597,-110.8136654,49.89471718
597.1,-110.7581004,49.87032074
597.2,-110.7025653,49.84594536
597.3,-110.6470601,49.8215911
597.4,-110.5915849,49.79725796
597.5,-110.5361396,49.77294599
597.6,-110.4807243,49.74865522
597.7,-110.4253391,49.72438567
597.8,-110.3699839,49.70013738
597.9,-110.3146588,49.67591037
598,-110.2593638,49.65170468
598.1,-110.204099,49.62752034
598.2,-110.1488643,49.60335738
598.3,-110.0936599,49.57921582
598.4,-110.0384849,49.55509495
598.5,-109.983332,49.53098748
598.6,-109.9281992,49.50689158
598.7,-109.8730867,49.48280727
598.8,-109.8179944,49.45873459
598.9,-109.7629224,49.43467356
599,-109.7078707,49.41062419
599.1,-109.6528393,49.38658652
599.2,-109.5978283,49.36256057
599.3,-109.5428376,49.33854637
599.4,-109.4878673,49.31454392
599.5,-109.4329174,49.29055327
599.6,-109.377988,49.26657444
599.7,-109.323079,49.24260744
599.8,-109.2681906,49.21865231
599.9,-109.2133226,49.19470907
600,-109.1584752,49.17077773
600.1,-109.1036483,49.14685833
600.2,-109.0488421,49.1229509
600.3,-108.9940564,49.09905544
600.4,-108.9392914,49.07517199
600.5,-108.884547,49.05130058
600.6,-108.8298234,49.02744122
600.7,-108.7751204,49.00359394
600.8,-108.7204382,48.97975877
600.9,-108.6657767,48.95593573
601,-108.6111361,48.93212483
601.1,-108.5565162,48.90832612
601.2,-108.5019172,48.8845396
601.3,-108.447339,48.86076531
601.4,-108.3927817,48.83700327
601.5,-108.3382453,48.81325351
601.6,-108.2837299,48.78951604
601.7,-108.2292354,48.76579089
601.8,-108.1747619,48.74207808
601.9,-108.1203094,48.71837765
602,-108.065878,48.69468961
602.1,-108.0114676,48.67101399
602.2,-107.9570782,48.64735081
602.3,-107.90271,48.62370009
602.4,-107.8483629,48.60006187
602.5,-107.794037,48.57643616
602.6,-107.7397322,48.55282299
602.7,-107.6854487,48.52922238
602.8,-107.6311864,48.50563436
602.9,-107.5769453,48.48205895
603,-107.5227255,48.45849617
603.1,-107.468527,48.43494605
603.2,-107.4143499,48.41140862
603.3,-107.3601941,48.38788389
603.4,-107.3060596,48.3643719
603.5,-107.2519466,48.34087266
603.6,-107.197855,48.3173862
603.7,-107.1437848,48.29391254
603.8,-107.0897361,48.27045171
603.9,-107.035709,48.24700373
604,-106.9817033,48.22356863
604.1,-106.9277192,48.20014643
604.2,-106.8737567,48.17673715
604.3,-106.8198157,48.15334082
604.4,-106.7658964,48.12995746
604.5,-106.7119987,48.1065871
604.6,-106.6581227,48.08322976
604.7,-106.6042684,48.05988547
604.8,-106.5504359,48.03655424
604.9,-106.496625,48.01323611
605,-106.442836,47.98993109
605.1,-106.3890687,47.96663922
605.2,-106.3353232,47.94336051
605.3,-106.2815996,47.92009499
605.4,-106.2278979,47.89684268
605.5,-106.1742181,47.87360361
605.6,-106.1205601,47.8503778
605.7,-106.0669242,47.82716528
605.8,-106.0133101,47.80396607
605.9,-105.9597181,47.78078019
606,-105.9061481,47.75760767
606.1,-105.8526001,47.73444853
606.2,-105.7990742,47.7113028
606.3,-105.7455704,47.6881705
606.4,-105.6920887,47.66505166
606.5,-105.6386292,47.64194629
606.6,-105.5851918,47.61885442
606.7,-105.5317766,47.59577609
606.8,-105.4783836,47.5727113
606.9,-105.4250128,47.54966009
607,-105.3716643,47.52662248
607.1,-105.3183381,47.50359849
607.2,-105.2650342,47.48058815
607.3,-105.2117527,47.45759148
607.4,-105.1584935,47.4346085
607.5,-105.1052567,47.41163925
607.6,-105.0520423,47.38868374
607.7,-104.9988503,47.365742
607.8,-104.9456808,47.34281405
607.9,-104.8925338,47.31989991
608,-104.8394092,47.29699962
608.1,-104.7863073,47.27411319
608.2,-104.7332278,47.25124065
608.3,-104.680171,47.22838202
608.4,-104.6271368,47.20553733
608.5,-104.5741252,47.1827066
608.6,-104.5211362,47.15988985
608.7,-104.46817,47.13708712
608.8,-104.4152264,47.11429842
608.9,-104.3623056,47.09152377
609,-104.3094075,47.06876321
609.1,-104.2565322,47.04601675
609.2,-104.2036797,47.02328442
609.3,-104.15085,47.00056624
609.4,-104.0980432,46.97786225
609.5,-104.0452593,46.95517245
609.6,-103.9924983,46.93249688
609.7,-103.9397602,46.90983556
609.8,-103.887045,46.88718852
609.9,-103.8343528,46.86455577
610,-103.7816836,46.84193735
610.1,-103.7290375,46.81933327
610.2,-103.6764144,46.79674357
610.3,-103.6238144,46.77416826
610.4,-103.5712374,46.75160737
610.5,-103.5186836,46.72906092
610.6,-103.466153,46.70652894
610.7,-103.4136455,46.68401145
610.8,-103.3611612,46.66150847
610.9,-103.3087002,46.63902004
611,-103.2562623,46.61654616
611.1,-103.2038478,46.59408688
611.2,-103.1514565,46.57164221
611.3,-103.0990886,46.54921217
611.4,-103.046744,46.5267968
611.5,-102.9944228,46.5043961
611.6,-102.942125,46.48201012
611.7,-102.8898506,46.45963887
611.8,-102.8375997,46.43728238
611.9,-102.7853722,46.41494066
612,-102.7331682,46.39261375
612.1,-102.6809877,46.37030167
612.2,-102.6288308,46.34800445
612.3,-102.5766974,46.3257221
612.4,-102.5245876,46.30345465
612.5,-102.4725015,46.28120212
612.6,-102.420439,46.25896455
612.7,-102.3684001,46.23674195
612.8,-102.3163849,46.21453435
612.9,-102.2643935,46.19234177
613,-102.2124258,46.17016423
613.1,-102.1604818,46.14800177
613.2,-102.1085617,46.12585439
613.3,-102.0566653,46.10372214
613.4,-102.0047928,46.08160503
613.5,-101.9529442,46.05950309
613.6,-101.9011194,46.03741633
613.7,-101.8493186,46.01534479
613.8,-101.7975417,45.99328849
613.9,-101.7457887,45.97124746
614,-101.6940598,45.94922171
614.1,-101.6423548,45.92721127
614.2,-101.5906739,45.90521616
614.3,-101.539017,45.88323642
614.4,-101.4873842,45.86127206
614.5,-101.4357756,45.8393231
614.6,-101.384191,45.81738958
614.7,-101.3326307,45.79547152
614.8,-101.2810945,45.77356893
614.9,-101.2295825,45.75168185
615,-101.1780947,45.72981029
615.1,-101.1266312,45.70795429
615.2,-101.075192,45.68611386
615.3,-101.0237771,45.66428904
615.4,-100.9723865,45.64247984
615.5,-100.9210203,45.62068628
615.6,-100.8696784,45.5989084
615.7,-100.818361,45.57714622
615.8,-100.7670679,45.55539976
615.9,-100.7157994,45.53366904
616,-100.6645553,45.51195409
616.1,-100.6133357,45.49025494
616.2,-100.5621406,45.4685716
616.3,-100.5109701,45.44690411
616.4,-100.4598242,45.42525248
616.5,-100.4087028,45.40361674
616.6,-100.3576061,45.38199691
616.7,-100.3065341,45.36039302
616.8,-100.2554867,45.3388051
616.9,-100.204464,45.31723316
617,-100.153466,45.29567723
617.1,-100.1024928,45.27413733
617.2,-100.0515444,45.25261349
617.3,-100.0006207,45.23110574
617.4,-99.94972191,45.20961409
617.5,-99.89884793,45.18813857
617.6,-99.84799883,45.16667921
617.7,-99.79717462,45.14523603
617.8,-99.74637533,45.12380905
617.9,-99.69560098,45.1023983
618,-99.64485161,45.0810038
618.1,-99.59412723,45.05962557
618.2,-99.54342787,45.03826365
618.3,-99.49275355,45.01691804
618.4,-99.4421043,44.99558879
618.5,-99.39148015,44.97427591
618.6,-99.34088111,44.95297942
618.7,-99.29030721,44.93169935
618.8,-99.23975848,44.91043573
618.9,-99.18923494,44.88918858
619,-99.13873662,44.86795792
619.1,-99.08826354,44.84674377
619.2,-99.03781572,44.82554617
619.3,-98.98739319,44.80436513
619.4,-98.93699598,44.78320068
619.5,-98.8866241,44.76205284
619.6,-98.83627759,44.74092164
619.7,-98.78595647,44.7198071
619.8,-98.73566076,44.69870925
619.9,-98.68539049,44.67762811
620,-98.63514568,44.6565637
620.1,-98.58492635,44.63551605
620.2,-98.53473254,44.61448517
620.3,-98.48456426,44.59347111
620.4,-98.43442154,44.57247388
620.5,-98.38430441,44.55149349
620.6,-98.33421289,44.53052999
620.7,-98.284147,44.50958339
620.8,-98.23410677,44.48865372
620.9,-98.18409222,44.467741
621,-98.13410338,44.44684525
621.1,-98.08414028,44.4259665
621.2,-98.03420293,44.40510477
621.3,-97.98429136,44.38426009
621.4,-97.9344056,44.36343248
621.5,-97.88454568,44.34262197
621.6,-97.8347116,44.32182858
621.7,-97.78490341,44.30105233
621.8,-97.73512112,44.28029324
621.9,-97.68536476,44.25955135
622,-97.63563436,44.23882668
622.1,-97.58592994,44.21811924
622.2,-97.53625151,44.19742907
622.3,-97.48659912,44.17675619
622.4,-97.43697278,44.15610062
622.5,-97.38737252,44.13546238
622.6,-97.33779835,44.11484151
622.7,-97.28825032,44.09423802
622.8,-97.23872843,44.07365194
622.9,-97.18923272,44.05308329
623,-97.13976219,44.03253116
623.1,-97.09031048,44.01198967
623.2,-97.04087649,43.99145784
623.3,-96.99146025,43.97093567
623.4,-96.94206177,43.95042319
623.5,-96.89268109,43.92992041
623.6,-96.84331821,43.90942736
623.7,-96.79397317,43.88894405
623.8,-96.74464598,43.8684705
623.9,-96.69533666,43.84800674
624,-96.64604523,43.82755277
624.1,-96.59677172,43.80710863
624.2,-96.54751614,43.78667432
624.3,-96.49827851,43.76624988
624.4,-96.44905886,43.7458353
624.5,-96.39985721,43.72543063
624.6,-96.35067357,43.70503587
624.7,-96.30150797,43.68465105
624.8,-96.25236043,43.66427617
624.9,-96.20323097,43.64391127
625,-96.15411961,43.62355637
625.1,-96.10502637,43.60321147
625.2,-96.05595126,43.5828766
625.3,-96.00689432,43.56255178
625.4,-95.95785557,43.54223703
625.5,-95.90883501,43.52193236
625.6,-95.85983268,43.5016378
625.7,-95.8108486,43.48135337
625.8,-95.76188277,43.46107908
625.9,-95.71293524,43.44081495
626,-95.66400601,43.420561
626.1,-95.61509511,43.40031726
626.2,-95.56620255,43.38008374
626.3,-95.51732837,43.35986045
626.4,-95.46847257,43.33964743
626.5,-95.41963519,43.31944468
626.6,-95.37081623,43.29925222
626.7,-95.32201573,43.27907009
626.8,-95.27323369,43.25889828
626.9,-95.22447015,43.23873684
627,-95.17572513,43.21858576
627.1,-95.12699864,43.19844508
627.2,-95.0782907,43.1783148
627.3,-95.02960133,43.15819496
627.4,-94.98093057,43.13808557
627.5,-94.93227842,43.11798664
627.6,-94.88364491,43.0978982
627.7,-94.83503005,43.07782027
627.8,-94.78643388,43.05775287
627.9,-94.7378564,43.037696
628,-94.68929765,43.0176497
628.1,-94.64075763,42.99761399
628.2,-94.59223638,42.97758887
628.3,-94.54373391,42.95757438
628.4,-94.49525024,42.93757053
628.5,-94.4467854,42.91757733
628.6,-94.3983394,42.89759481
628.7,-94.34991226,42.87762299
628.8,-94.30150401,42.85766189
628.9,-94.25311467,42.83771152
629,-94.20474425,42.8177719
629.1,-94.15639279,42.79784306
629.2,-94.10806029,42.77792501
629.3,-94.05974678,42.75801778
629.4,-94.01145228,42.73812137
629.5,-93.96317681,42.71823581
629.6,-93.91492039,42.69836112
629.7,-93.86668304,42.67849732
629.8,-93.81846479,42.65864442
629.9,-93.77026564,42.63880246
630,-93.72208564,42.61897143
630.1,-93.67392478,42.59915137
630.2,-93.62578311,42.57934229
630.3,-93.57766063,42.55954422
630.4,-93.52955736,42.53975717
630.5,-93.48147333,42.51998115
630.6,-93.43340857,42.5002162
630.7,-93.38536308,42.48046232
630.8,-93.33733688,42.46071954
630.9,-93.28933001,42.44098788
631,-93.24134248,42.42126736
631.1,-93.19337432,42.40155799
631.2,-93.14542553,42.38185979
631.3,-93.09749615,42.36217278
631.4,-93.04958619,42.34249699
631.5,-93.00169567,42.32283243
631.6,-92.95382462,42.30317912
631.7,-92.90597306,42.28353707
631.8,-92.858141,42.26390632
631.9,-92.81032847,42.24428687
632,-92.76253548,42.22467875
632.1,-92.71476207,42.20508197
632.2,-92.66700824,42.18549656
632.3,-92.61927402,42.16592253
632.4,-92.57155944,42.14635991
632.5,-92.5238645,42.12680871
632.6,-92.47618924,42.10726894
632.7,-92.42853367,42.08774064
632.8,-92.38089781,42.06822382
632.9,-92.33328169,42.04871849
633,-92.28568532,42.02922468
633.1,-92.23810872,42.00974241
633.2,-92.19055193,41.99027169
633.3,-92.14301495,41.97081254
633.4,-92.0954978,41.95136499
633.5,-92.04800052,41.93192906
633.6,-92.00052311,41.91250475
633.7,-91.9530656,41.89309209
633.8,-91.90562801,41.87369111
633.9,-91.85821037,41.85430181
634,-91.81081268,41.83492422
634.1,-91.76343498,41.81555835
634.2,-91.71607728,41.79620424
634.3,-91.6687396,41.77686188
634.4,-91.62142197,41.75753131
634.5,-91.5741244,41.73821255
634.6,-91.52684692,41.71890561
634.7,-91.47958954,41.6996105
634.8,-91.43235229,41.68032726
634.9,-91.38513519,41.6610559
635,-91.33793826,41.64179643
635.1,-91.29076151,41.62254889
635.2,-91.24360498,41.60331328
635.3,-91.19646867,41.58408962
635.4,-91.14935262,41.56487794
635.5,-91.10225684,41.54567826
635.6,-91.05518135,41.52649058
635.7,-91.00812617,41.50731494
635.8,-90.96109133,41.48815135
635.9,-90.91407684,41.46899983
636,-90.86708273,41.4498604
636.1,-90.82010901,41.43073307
636.2,-90.77315571,41.41161788
636.3,-90.72622285,41.39251483
636.4,-90.67931045,41.37342394
636.5,-90.63241852,41.35434524
636.6,-90.58554709,41.33527875
636.7,-90.53869619,41.31622447
636.8,-90.49186582,41.29718244
636.9,-90.44505602,41.27815267
637,-90.39826679,41.25913518
637.1,-90.35149817,41.24012999
637.2,-90.30475018,41.22113711
637.3,-90.25802283,41.20215658
637.4,-90.21131614,41.18318839
637.5,-90.16463014,41.16423259
637.6,-90.11796484,41.14528918
637.7,-90.07132027,41.12635818
637.8,-90.02469645,41.10743961
637.9,-89.9780934,41.0885335
638,-89.93151113,41.06963985
638.1,-89.88494968,41.0507587
638.2,-89.83840905,41.03189005
638.3,-89.79188928,41.01303393
638.4,-89.74539038,40.99419036
638.5,-89.69891237,40.97535935
638.6,-89.65245527,40.95654093
638.7,-89.60601911,40.93773512
638.8,-89.5596039,40.91894192
638.9,-89.51320967,40.90016137
639,-89.46683643,40.88139348
639.1,-89.42048421,40.86263827
639.2,-89.37415303,40.84389576
639.3,-89.3278429,40.82516597
639.4,-89.28155386,40.80644891
639.5,-89.23528591,40.78774461
639.6,-89.18903908,40.76905309
639.7,-89.1428134,40.75037436
639.8,-89.09660887,40.73170845
639.9,-89.05042553,40.71305537
640,-89.00426338,40.69441514
640.1,-88.95812247,40.67578778
640.2,-88.91200279,40.65717331
640.3,-88.86590438,40.63857175
640.4,-88.81982726,40.61998312
640.5,-88.77377144,40.60140744
640.6,-88.72773695,40.58284472
640.7,-88.68172381,40.56429499
640.8,-88.63573204,40.54575826
640.9,-88.58976165,40.52723456
641,-88.54381267,40.5087239
641.1,-88.49788513,40.4902263
641.2,-88.45197903,40.47174178
641.3,-88.40609441,40.45327036
641.4,-88.36023128,40.43481206
641.5,-88.31438966,40.4163669
641.6,-88.26856957,40.39793489
641.7,-88.22277104,40.37951606
641.8,-88.17699409,40.36111043
641.9,-88.13123873,40.34271801
642,-88.08550499,40.32433882
642.1,-88.03979288,40.30597289
642.2,-87.99410243,40.28762023
642.3,-87.94843366,40.26928085
642.4,-87.90278659,40.25095479
642.5,-87.85716124,40.23264206
642.6,-87.81155763,40.21434267
642.7,-87.76597578,40.19605665
642.8,-87.72041572,40.17778402
642.9,-87.67487745,40.15952479
643,-87.62936101,40.14127899
643.1,-87.58386641,40.12304663
643.2,-87.53839368,40.10482773
643.3,-87.49294283,40.08662231
643.4,-87.44751389,40.06843039
643.5,-87.40210688,40.05025199
643.6,-87.35672181,40.03208713
643.7,-87.31135871,40.01393583
643.8,-87.26601761,39.99579811
643.9,-87.22069851,39.97767398
644,-87.17540144,39.95956346
644.1,-87.13012642,39.94146658
644.2,-87.08487347,39.92338335
644.3,-87.03964261,39.90531379
644.4,-86.99443387,39.88725793
644.5,-86.94924726,39.86921577
644.6,-86.90408281,39.85118735
644.7,-86.85894053,39.83317267
644.8,-86.81382044,39.81517176
644.9,-86.76872258,39.79718463
645,-86.72364695,39.77921131
645.1,-86.67859357,39.76125182
645.2,-86.63356248,39.74330617
645.3,-86.58855368,39.72537438
645.4,-86.54356721,39.70745647
645.5,-86.49860307,39.68955247
645.6,-86.4536613,39.67166238
645.7,-86.40874191,39.65378623
645.8,-86.36384492,39.63592405
645.9,-86.31897035,39.61807583
646,-86.27411823,39.60024162
646.1,-86.22928857,39.58242142
646.2,-86.1844814,39.56461525
646.3,-86.13969674,39.54682314
646.4,-86.0949346,39.5290451
646.5,-86.050195,39.51128115
646.6,-86.00547798,39.49353131
646.7,-85.96078355,39.4757956
646.8,-85.91611172,39.45807404
646.9,-85.87146252,39.44036665
647,-85.82683598,39.42267344
647.1,-85.78223211,39.40499444
647.2,-85.73765092,39.38732967
